"","destination.plate","destination.row","destination.column","media.vol.ul"
"4294","120","A","10","240"
"4295","120","A","11","240"
"4296","120","A","12","240"
"4297","120","B","1","240"
"4298","120","B","12","240"
"4299","120","C","1","240"
"4300","120","C","12","240"
"4301","120","D","1","240"
"4302","120","D","12","240"
"4303","120","E","1","240"
"4304","120","E","12","240"
"4305","120","F","1","240"
"4306","120","F","12","240"
"4307","120","G","1","240"
"4308","120","G","12","240"
"4309","120","H","1","240"
"4310","120","H","2","240"
"4311","120","H","3","240"
"4312","120","H","4","240"
"4313","120","H","5","240"
"4314","120","H","6","240"
"4315","120","H","7","240"
"4316","120","H","8","240"
"4317","120","H","9","240"
"4318","120","H","10","240"
"4319","120","H","11","240"
"4320","120","H","12","240"
"4321","121","A","1","240"
"4322","121","A","2","240"
"4323","121","A","3","240"
"4324","121","A","4","240"
"4325","121","A","5","240"
"4326","121","A","6","240"
"4327","121","A","7","240"
"4328","121","A","8","240"
"4329","121","A","9","240"
"4330","121","A","10","240"
"4331","121","A","11","240"
"4332","121","A","12","240"
"4333","121","B","1","240"
"4334","121","B","12","240"
"4335","121","C","1","240"
"4336","121","C","12","240"
"4337","121","D","1","240"
"4338","121","D","12","240"
"4339","121","E","1","240"
"4340","121","E","12","240"
"4341","121","F","1","240"
"4342","121","F","12","240"
"4343","121","G","1","240"
"4344","121","G","12","240"
"4345","121","H","1","240"
"4346","121","H","2","240"
"4347","121","H","3","240"
"4348","121","H","4","240"
"4349","121","H","5","240"
"4350","121","H","6","240"
"4351","121","H","7","240"
"4352","121","H","8","240"
"4353","121","H","9","240"
"4354","121","H","10","240"
"4355","121","H","11","240"
"4356","121","H","12","240"
"4357","122","A","1","240"
"4358","122","A","2","240"
"4359","122","A","3","240"
"4360","122","A","4","240"
"4361","122","A","5","240"
"4362","122","A","6","240"
"4363","122","A","7","240"
"4364","122","A","8","240"
"4365","122","A","9","240"
"4366","122","A","10","240"
"4367","122","A","11","240"
"4368","122","A","12","240"
"4369","122","B","1","240"
"4370","122","B","12","240"
"4371","122","C","1","240"
"4372","122","C","12","240"
"4373","122","D","1","240"
"4374","122","D","12","240"
"4375","122","E","1","240"
"4376","122","E","12","240"
"4377","122","F","1","240"
"4378","122","F","12","240"
"4379","122","G","1","240"
"4380","122","G","12","240"
"4381","122","H","1","240"
"4382","122","H","2","240"
"4383","122","H","3","240"
"4384","122","H","4","240"
"4385","122","H","5","240"
"4386","122","H","6","240"
"4387","122","H","7","240"
"4388","122","H","8","240"
"4389","122","H","9","240"
"4390","122","H","10","240"
"4391","122","H","11","240"
"4392","122","H","12","240"
"4393","123","A","1","240"
"4394","123","A","2","240"
"4395","123","A","3","240"
"4396","123","A","4","240"
"4397","123","A","5","240"
"4398","123","A","6","240"
"4399","123","A","7","240"
"4400","123","A","8","240"
"4401","123","A","9","240"
"4402","123","A","10","240"
"4403","123","A","11","240"
"4404","123","A","12","240"
"4405","123","B","1","240"
"4406","123","B","12","240"
"4407","123","C","1","240"
"4408","123","C","12","240"
"4409","123","D","1","240"
"4410","123","D","12","240"
"4411","123","E","1","240"
"4412","123","E","12","240"
"4413","123","F","1","240"
"4414","123","F","12","240"
"4415","123","G","1","240"
"4416","123","G","12","240"
"4417","123","H","1","240"
"4418","123","H","2","240"
"4419","123","H","3","240"
"4420","123","H","4","240"
"4421","123","H","5","240"
"4422","123","H","6","240"
"4423","123","H","7","240"
"4424","123","H","8","240"
"4425","123","H","9","240"
"4426","123","H","10","240"
"4427","123","H","11","240"
"4428","123","H","12","240"
"4429","124","A","1","240"
"4430","124","A","2","240"
"4431","124","A","3","240"
"4432","124","A","4","240"
"4433","124","A","5","240"
"4434","124","A","6","240"
"4435","124","A","7","240"
"4436","124","A","8","240"
"4437","124","A","9","240"
"4438","124","A","10","240"
"4439","124","A","11","240"
"4440","124","A","12","240"
"4441","124","B","1","240"
"4442","124","B","12","240"
"4443","124","C","1","240"
"4444","124","C","12","240"
"4445","124","D","1","240"
"4446","124","D","12","240"
"4447","124","E","1","240"
"4448","124","E","12","240"
"4449","124","F","1","240"
"4450","124","F","12","240"
"4451","124","G","1","240"
"4452","124","G","12","240"
"4453","124","H","1","240"
"4454","124","H","2","240"
"4455","124","H","3","240"
"4456","124","H","4","240"
"4457","124","H","5","240"
"4458","124","H","6","240"
"4459","124","H","7","240"
"4460","124","H","8","240"
"4461","124","H","9","240"
"4462","124","H","10","240"
"4463","124","H","11","240"
"4464","124","H","12","240"
"4465","125","A","1","240"
"4466","125","A","2","240"
"4467","125","A","3","240"
"4468","125","A","4","240"
"4469","125","A","5","240"
"4470","125","A","6","240"
"4471","125","A","7","240"
"4472","125","A","8","240"
"4473","125","A","9","240"
"4474","125","A","10","240"
"4475","125","A","11","240"
"4476","125","A","12","240"
"4477","125","B","1","240"
"4478","125","B","12","240"
"4479","125","C","1","240"
"4480","125","C","12","240"
"4481","125","D","1","240"
"4482","125","D","12","240"
"4483","125","E","1","240"
"4484","125","E","12","240"
"4485","125","F","1","240"
"4486","125","F","12","240"
"4487","125","G","1","240"
"4488","125","G","12","240"
"4489","125","H","1","240"
"4490","125","H","2","240"
"4491","125","H","3","240"
"4492","125","H","4","240"
"4493","125","H","5","240"
"4494","125","H","6","240"
"4495","125","H","7","240"
"4496","125","H","8","240"
"4497","125","H","9","240"
"4498","125","H","10","240"
"4499","125","H","11","240"
"4500","125","H","12","240"
"4501","126","A","1","240"
"4502","126","A","2","240"
"4503","126","A","3","240"
"4504","126","A","4","240"
"4505","126","A","5","240"
"4506","126","A","6","240"
"4507","126","A","7","240"
"4508","126","A","8","240"
"4509","126","A","9","240"
"4510","126","A","10","240"
"4511","126","A","11","240"
"4512","126","A","12","240"
"4513","126","B","1","240"
"4514","126","B","12","240"
"4515","126","C","1","240"
"4516","126","C","12","240"
"4517","126","D","1","240"
"4518","126","D","12","240"
"4519","126","E","1","240"
"4520","126","E","12","240"
"4521","126","F","1","240"
"4522","126","F","12","240"
"4523","126","G","1","240"
"4524","126","G","12","240"
"4525","126","H","1","240"
"4526","126","H","2","240"
"4527","126","H","3","240"
"4528","126","H","4","240"
"4529","126","H","5","240"
"4530","126","H","6","240"
"4531","126","H","7","240"
"4532","126","H","8","240"
"4533","126","H","9","240"
"4534","126","H","10","240"
"4535","126","H","11","240"
"4536","126","H","12","240"
"4537","127","A","1","240"
"4538","127","A","2","240"
"4539","127","A","3","240"
"4540","127","A","4","240"
"4541","127","A","5","240"
"4542","127","A","6","240"
"4543","127","A","7","240"
"4544","127","A","8","240"
"4545","127","A","9","240"
"4546","127","A","10","240"
"4547","127","A","11","240"
"4548","127","A","12","240"
"4549","127","B","1","240"
"4550","127","B","12","240"
"4551","127","C","1","240"
"4552","127","C","12","240"
"4553","127","D","1","240"
"4554","127","D","12","240"
"4555","127","E","1","240"
"4556","127","E","12","240"
"4557","127","F","1","240"
"4558","127","F","12","240"
"4559","127","G","1","240"
"4560","127","G","12","240"
"4561","127","H","1","240"
"4562","127","H","2","240"
"4563","127","H","3","240"
"4564","127","H","4","240"
"4565","127","H","5","240"
"4566","127","H","6","240"
"4567","127","H","7","240"
"4568","127","H","8","240"
"4569","127","H","9","240"
"4570","127","H","10","240"
"4571","127","H","11","240"
"4572","127","H","12","240"
"4573","128","A","1","240"
"4574","128","A","2","240"
"4575","128","A","3","240"
"4576","128","A","4","240"
"4577","128","A","5","240"
"4578","128","A","6","240"
"4579","128","A","7","240"
"4580","128","A","8","240"
"4581","128","A","9","240"
"4582","128","A","10","240"
"4583","128","A","11","240"
"4584","128","A","12","240"
"4585","128","B","1","240"
"4586","128","B","12","240"
"4587","128","C","1","240"
"4588","128","C","12","240"
"4589","128","D","1","240"
"4590","128","D","12","240"
"4591","128","E","1","240"
"4592","128","E","12","240"
"4593","128","F","1","240"
"4594","128","F","12","240"
"4595","128","G","1","240"
"4596","128","G","12","240"
"4597","128","H","1","240"
"4598","128","H","2","240"
"4599","128","H","3","240"
"4600","128","H","4","240"
"4601","128","H","5","240"
"4602","128","H","6","240"
"4603","128","H","7","240"
"4604","128","H","8","240"
"4605","128","H","9","240"
"4606","128","H","10","240"
"4607","128","H","11","240"
"4608","128","H","12","240"
"4609","129","A","1","240"
"4610","129","A","2","240"
"4611","129","A","3","240"
"4612","129","A","4","240"
"4613","129","A","5","240"
"4614","129","A","6","240"
"4615","129","A","7","240"
"4616","129","A","8","240"
"4617","129","A","9","240"
"4618","129","A","10","240"
"4619","129","A","11","240"
"4620","129","A","12","240"
"4621","129","B","1","240"
"4622","129","B","12","240"
"4623","129","C","1","240"
"4624","129","C","12","240"
"4625","129","D","1","240"
"4626","129","D","12","240"
"4627","129","E","1","240"
"4628","129","E","12","240"
"4629","129","F","1","240"
"4630","129","F","12","240"
"4631","129","G","1","240"
"4632","129","G","12","240"
"4633","129","H","1","240"
"4634","129","H","2","240"
"4635","129","H","3","240"
"4636","129","H","4","240"
"4637","129","H","5","240"
"4638","129","H","6","240"
"4639","129","H","7","240"
"4640","129","H","8","240"
"4641","129","H","9","240"
"4642","129","H","10","240"
"4643","129","H","11","240"
"4644","129","H","12","240"
"4645","130","A","1","240"
"4646","130","A","2","240"
"4647","130","A","3","240"
"4648","130","A","4","240"
"4649","130","A","5","240"
"4650","130","A","6","240"
"4651","130","A","7","240"
"4652","130","A","8","240"
"4653","130","A","9","240"
"4654","130","A","10","240"
"4655","130","A","11","240"
"4656","130","A","12","240"
"4657","130","B","1","240"
"4658","130","B","12","240"
"4659","130","C","1","240"
"4660","130","C","12","240"
"4661","130","D","1","240"
"4662","130","D","12","240"
"4663","130","E","1","240"
"4664","130","E","12","240"
"4665","130","F","1","240"
"4666","130","F","12","240"
"4667","130","G","1","240"
"4668","130","G","12","240"
"4669","130","H","1","240"
"4670","130","H","2","240"
"4671","130","H","3","240"
"4672","130","H","4","240"
"4673","130","H","5","240"
"4674","130","H","6","240"
"4675","130","H","7","240"
"4676","130","H","8","240"
"4677","130","H","9","240"
"4678","130","H","10","240"
"4679","130","H","11","240"
"4680","130","H","12","240"
"4681","131","A","1","240"
"4682","131","A","2","240"
"4683","131","A","3","240"
"4684","131","A","4","240"
"4685","131","A","5","240"
"4686","131","A","6","240"
"4687","131","A","7","240"
"4688","131","A","8","240"
"4689","131","A","9","240"
"4690","131","A","10","240"
"4691","131","A","11","240"
"4692","131","A","12","240"
"4693","131","B","1","240"
"4694","131","B","12","240"
"4695","131","C","1","240"
"4696","131","C","12","240"
"4697","131","D","1","240"
"4698","131","D","12","240"
"4699","131","E","1","240"
"4700","131","E","12","240"
"4701","131","F","1","240"
"4702","131","F","12","240"
"4703","131","G","1","240"
"4704","131","G","12","240"
"4705","131","H","1","240"
"4706","131","H","2","240"
"4707","131","H","3","240"
"4708","131","H","4","240"
"4709","131","H","5","240"
"4710","131","H","6","240"
"4711","131","H","7","240"
"4712","131","H","8","240"
"4713","131","H","9","240"
"4714","131","H","10","240"
"4715","131","H","11","240"
"4716","131","H","12","240"
"4717","132","A","1","240"
"4718","132","A","2","240"
"4719","132","A","3","240"
"4720","132","A","4","240"
"4721","132","A","5","240"
"4722","132","A","6","240"
"4723","132","A","7","240"
"4724","132","A","8","240"
"4725","132","A","9","240"
"4726","132","A","10","240"
"4727","132","A","11","240"
"4728","132","A","12","240"
"4729","132","B","1","240"
"4730","132","B","12","240"
"4731","132","C","1","240"
"4732","132","C","12","240"
"4733","132","D","1","240"
"4734","132","D","12","240"
"4735","132","E","1","240"
"4736","132","E","12","240"
"4737","132","F","1","240"
"4738","132","F","12","240"
"4739","132","G","1","240"
"4740","132","G","12","240"
"4741","132","H","1","240"
"4742","132","H","2","240"
"4743","132","H","3","240"
"4744","132","H","4","240"
"4745","132","H","5","240"
"4746","132","H","6","240"
"4747","132","H","7","240"
"4748","132","H","8","240"
"4749","132","H","9","240"
"4750","132","H","10","240"
"4751","132","H","11","240"
"4752","132","H","12","240"
"4753","133","A","1","240"
"4754","133","A","2","240"
"4755","133","A","3","240"
"4756","133","A","4","240"
"4757","133","A","5","240"
"4758","133","A","6","240"
"4759","133","A","7","240"
"4760","133","A","8","240"
"4761","133","A","9","240"
"4762","133","A","10","240"
"4763","133","A","11","240"
"4764","133","A","12","240"
"4765","133","B","1","240"
"4766","133","B","12","240"
"4767","133","C","1","240"
"4768","133","C","12","240"
"4769","133","D","1","240"
"4770","133","D","12","240"
"4771","133","E","1","240"
"4772","133","E","12","240"
"4773","133","F","1","240"
"4774","133","F","12","240"
"4775","133","G","1","240"
"4776","133","G","12","240"
"4777","133","H","1","240"
"4778","133","H","2","240"
"4779","133","H","3","240"
"4780","133","H","4","240"
"4781","133","H","5","240"
"4782","133","H","6","240"
"4783","133","H","7","240"
"4784","133","H","8","240"
"4785","133","H","9","240"
"4786","133","H","10","240"
"4787","133","H","11","240"
"4788","133","H","12","240"
"4789","134","A","1","240"
"4790","134","A","2","240"
"4791","134","A","3","240"
"4792","134","A","4","240"
"4793","134","A","5","240"
"4794","134","A","6","240"
"4795","134","A","7","240"
"4796","134","A","8","240"
"4797","134","A","9","240"
"4798","134","A","10","240"
"4799","134","A","11","240"
"4800","134","A","12","240"
"4801","134","B","1","240"
"4802","134","B","12","240"
"4803","134","C","1","240"
"4804","134","C","12","240"
"4805","134","D","1","240"
"4806","134","D","12","240"
"4807","134","E","1","240"
"4808","134","E","12","240"
"4809","134","F","1","240"
"4810","134","F","12","240"
"4811","134","G","1","240"
"4812","134","G","12","240"
"4813","134","H","1","240"
"4814","134","H","2","240"
"4815","134","H","3","240"
"4816","134","H","4","240"
"4817","134","H","5","240"
"4818","134","H","6","240"
"4819","134","H","7","240"
"4820","134","H","8","240"
"4821","134","H","9","240"
"4822","134","H","10","240"
"4823","134","H","11","240"
"4824","134","H","12","240"
"4825","135","A","1","240"
"4826","135","A","2","240"
"4827","135","A","3","240"
"4828","135","A","4","240"
"4829","135","A","5","240"
"4830","135","A","6","240"
"4831","135","A","7","240"
"4832","135","A","8","240"
"4833","135","A","9","240"
"4834","135","A","10","240"
"4835","135","A","11","240"
"4836","135","A","12","240"
"4837","135","B","1","240"
"4838","135","B","12","240"
"4839","135","C","1","240"
"4840","135","C","12","240"
"4841","135","D","1","240"
"4842","135","D","12","240"
"4843","135","E","1","240"
"4844","135","E","12","240"
"4845","135","F","1","240"
"4846","135","F","12","240"
"4847","135","G","1","240"
"4848","135","G","12","240"
"4849","135","H","1","240"
"4850","135","H","2","240"
"4851","135","H","3","240"
"4852","135","H","4","240"
"4853","135","H","5","240"
"4854","135","H","6","240"
"4855","135","H","7","240"
"4856","135","H","8","240"
"4857","135","H","9","240"
"4858","135","H","10","240"
"4859","135","H","11","240"
"4860","135","H","12","240"
"4861","136","A","1","240"
"4862","136","A","2","240"
"4863","136","A","3","240"
"4864","136","A","4","240"
"4865","136","A","5","240"
"4866","136","A","6","240"
"4867","136","A","7","240"
"4868","136","A","8","240"
"4869","136","A","9","240"
"4870","136","A","10","240"
"4871","136","A","11","240"
"4872","136","A","12","240"
"4873","136","B","1","240"
"4874","136","B","12","240"
"4875","136","C","1","240"
"4876","136","C","12","240"
"4877","136","D","1","240"
"4878","136","D","12","240"
